movie_id,title,rating,genres,keywords,cast,director,comb
267860,London Has Fallen,5.8,Action Crime Thriller,london england terrorist terrorist attack,Gerard Butler Aaron Eckhart Morgan Freeman,Babak Najafi,267860 London Has Fallen 5.8 Action Crime Thriller london england terrorist terrorist attack Gerard Butler Aaron Eckhart Morgan Freeman Babak Najafi
8078,Alien: Resurrection,5.9,Science Fiction Horror Action,android mercenary dystopia sequel alien betrayal impalement cloning scientist flamethrower disembowelment smuggler gene manipulation man in wheelchair breeding genetic engineering regeneration xenomorph alien queen explosive decompression swimming underwater,Sigourney Weaver Winona Ryder Brad Dourif,Jean-Pierre Jeunet,8078 Alien: Resurrection 5.9 Science Fiction Horror Action android mercenary dystopia sequel alien betrayal impalement cloning scientist flamethrower disembowelment smuggler gene manipulation man in wheelchair breeding genetic engineering regeneration xenomorph alien queen explosive decompression swimming underwater Sigourney Weaver Winona Ryder Brad Dourif Jean-Pierre Jeunet
7485,Shooter,6.9,Action Drama Mystery Thriller Crime,corruption sniper senator conspiracy of murder childlessness rifle sniper rifle fbi agent,Mark Wahlberg Michael Peña Danny Glover,Antoine Fuqua,7485 Shooter 6.9 Action Drama Mystery Thriller Crime corruption sniper senator conspiracy of murder childlessness rifle sniper rifle fbi agent Mark Wahlberg Michael Peña Danny Glover Antoine Fuqua
170687,The Boxtrolls,6.6,Animation Comedy Family Fantasy,based on novel stop motion father daughter relationship unlikely friendship duringcreditsstinger,Ben Kingsley Isaac Hempstead-Wright Elle Fanning,Anthony Stacchi Graham Annable,170687 The Boxtrolls 6.6 Animation Comedy Family Fantasy based on novel stop motion father daughter relationship unlikely friendship duringcreditsstinger Ben Kingsley Isaac Hempstead-Wright Elle Fanning Anthony Stacchi Graham Annable
6435,Practical Magic,6.3,Drama Fantasy Comedy,witch magic sorcery love curse family curse,Sandra Bullock Nicole Kidman Evan Rachel Wood,Griffin Dunne,6435 Practical Magic 6.3 Drama Fantasy Comedy witch magic sorcery love curse family curse Sandra Bullock Nicole Kidman Evan Rachel Wood Griffin Dunne
137106,The Lego Movie,7.5,Adventure Animation Comedy Family Fantasy,father son relationship creativity friendship part live action toys based on toy falling in love super powers duringcreditsstinger different worlds lego batman,Chris Pratt Will Ferrell Elizabeth Banks,Phil Lord Christopher Miller,137106 The Lego Movie 7.5 Adventure Animation Comedy Family Fantasy father son relationship creativity friendship part live action toys based on toy falling in love super powers duringcreditsstinger different worlds lego batman Chris Pratt Will Ferrell Elizabeth Banks Phil Lord Christopher Miller
10040,Miss Congeniality 2: Armed and Fabulous,5.3,Action Comedy,ransom press conference ship miss america fbi agent,Sandra Bullock Regina King Enrique Murciano,John Pasquin,10040 Miss Congeniality 2: Armed and Fabulous 5.3 Action Comedy ransom press conference ship miss america fbi agent Sandra Bullock Regina King Enrique Murciano John Pasquin
6278,Reign of Fire,6.0,Adventure Action Fantasy,dragon evolution fire chief animated map theatre audience dragonslayer tunnel construction fire repellent drilling iodine,Christian Bale Matthew McConaughey Izabella Scorupco,Rob Bowman,6278 Reign of Fire 6.0 Adventure Action Fantasy dragon evolution fire chief animated map theatre audience dragonslayer tunnel construction fire repellent drilling iodine Christian Bale Matthew McConaughey Izabella Scorupco Rob Bowman
82682,Gangster Squad,6.2,Crime Drama Action Thriller,los angeles gangster,Josh Brolin Ryan Gosling Nick Nolte,Ruben Fleischer,82682 Gangster Squad 6.2 Crime Drama Action Thriller los angeles gangster Josh Brolin Ryan Gosling Nick Nolte Ruben Fleischer
17610,Year One,4.6,Comedy Adventure,temple slavery stone age circumcision hebrews cavemen prehistoric adventure duringcreditsstinger prehistoric times prehistoric man,Jack Black Michael Cera Olivia Wilde,Harold Ramis,17610 Year One 4.6 Comedy Adventure temple slavery stone age circumcision hebrews cavemen prehistoric adventure duringcreditsstinger prehistoric times prehistoric man Jack Black Michael Cera Olivia Wilde Harold Ramis
22954,Invictus,7.0,Drama History,stadium south africa apartheid nelson mandela sport nation rugby president racism poverty celebration duringcreditsstinger,Morgan Freeman Matt Damon Tony Kgoroge,Clint Eastwood,22954 Invictus 7.0 Drama History stadium south africa apartheid nelson mandela sport nation rugby president racism poverty celebration duringcreditsstinger Morgan Freeman Matt Damon Tony Kgoroge Clint Eastwood
16995,State of Play,6.7,Action,corruption assassination detective journalist assassin newspaper congress editor-in-chief conspiracy of murder politics election campaign government murder thriller blog reporter,Russell Crowe Ben Affleck Rachel McAdams,Kevin Macdonald,16995 State of Play 6.7 Action corruption assassination detective journalist assassin newspaper congress editor-in-chief conspiracy of murder politics election campaign government murder thriller blog reporter Russell Crowe Ben Affleck Rachel McAdams Kevin Macdonald
16558,Duplicity,5.7,Romance Comedy Crime,spy,Clive Owen Julia Roberts Paul Giamatti,Tony Gilroy,16558 Duplicity 5.7 Romance Comedy Crime spy Clive Owen Julia Roberts Paul Giamatti Tony Gilroy
9849,My Favorite Martian,5.1,Comedy Drama Family Science Fiction,alien martian based on tv series fish out of water,Jeff Daniels Elizabeth Hurley Daryl Hannah,Donald Petrie,9849 My Favorite Martian 5.1 Comedy Drama Family Science Fiction alien martian based on tv series fish out of water Jeff Daniels Elizabeth Hurley Daryl Hannah Donald Petrie
5820,The Sentinel,5.8,Action Thriller Crime,usa president agent,Michael Douglas Kiefer Sutherland Eva Longoria,Clark Johnson,5820 The Sentinel 5.8 Action Thriller Crime usa president agent Michael Douglas Kiefer Sutherland Eva Longoria Clark Johnson
16866,Planet 51,5.6,Science Fiction Animation Family Comedy Adventure,flying saucer alien life-form spaceship alien alien planet planet duringcreditsstinger,Dwayne Johnson Seann William Scott Jessica Biel,Jorge Blanco Javier Abad Marcos Martínez,16866 Planet 51 5.6 Science Fiction Animation Family Comedy Adventure flying saucer alien life-form spaceship alien alien planet planet duringcreditsstinger Dwayne Johnson Seann William Scott Jessica Biel Jorge Blanco Javier Abad Marcos Martínez
201,Star Trek: Nemesis,6.1,Science Fiction Action Adventure Thriller,clone assassination ambush federation starfleet enterprise-e romulus android senate self sacrifice telepathy weapon romulans space opera,Patrick Stewart Jonathan Frakes Brent Spiner,Stuart Baird,201 Star Trek: Nemesis 6.1 Science Fiction Action Adventure Thriller clone assassination ambush federation starfleet enterprise-e romulus android senate self sacrifice telepathy weapon romulans space opera Patrick Stewart Jonathan Frakes Brent Spiner Stuart Baird
11775,Intolerable Cruelty,5.8,Crime Comedy Romance,california assassin infidelity fetish hitman tycoon court satire lawyer inheritance divorce,George Clooney Catherine Zeta-Jones Edward Herrmann,Joel Coen,11775 Intolerable Cruelty 5.8 Crime Comedy Romance california assassin infidelity fetish hitman tycoon court satire lawyer inheritance divorce George Clooney Catherine Zeta-Jones Edward Herrmann Joel Coen
87825,Trouble with the Curve,6.6,Drama Romance,women baseball pitcher home run aging sport talent-scout cigar smoking poor eyesight boston red sox draft motel room baseball scout failing eyesight blurry vision blurred sight,Clint Eastwood Amy Adams Justin Timberlake,Robert Lorenz,87825 Trouble with the Curve 6.6 Drama Romance women baseball pitcher home run aging sport talent-scout cigar smoking poor eyesight boston red sox draft motel room baseball scout failing eyesight blurry vision blurred sight Clint Eastwood Amy Adams Justin Timberlake Robert Lorenz
12201,Edge of Darkness,6.2,Crime Drama Mystery Thriller,murder violence death of daughter homicide detective,Mel Gibson Ray Winstone Danny Huston,Martin Campbell,12201 Edge of Darkness 6.2 Crime Drama Mystery Thriller murder violence death of daughter homicide detective Mel Gibson Ray Winstone Danny Huston Martin Campbell
11015,The Relic,5.8,Horror Mystery Thriller,chicago based on novel monster museum pile of dead bodies god dead body anthropologist indian tribe amazon jungle,Penelope Ann Miller Tom Sizemore Linda Hunt,Peter Hyams,11015 The Relic 5.8 Horror Mystery Thriller chicago based on novel monster museum pile of dead bodies god dead body anthropologist indian tribe amazon jungle Penelope Ann Miller Tom Sizemore Linda Hunt Peter Hyams
9932,Analyze That,5.7,Comedy Crime,prison gold therapist gangster,Robert De Niro Billy Crystal Lisa Kudrow,Harold Ramis,9932 Analyze That 5.7 Comedy Crime prison gold therapist gangster Robert De Niro Billy Crystal Lisa Kudrow Harold Ramis
13389,Righteous Kill,5.9,Action Crime Drama Thriller,revenge murder plot twist dirty cop,Robert De Niro Carla Gugino 50 Cent,Jon Avnet,13389 Righteous Kill 5.9 Action Crime Drama Thriller revenge murder plot twist dirty cop Robert De Niro Carla Gugino 50 Cent Jon Avnet
8838,Mercury Rising,6.0,Action Crime Drama Thriller,assassin loss of family autism fbi bangkok national security agency (nsa) boy child in peril fbi agent autistic savant,Bruce Willis Alec Baldwin Miko Hughes,Harold Becker,8838 Mercury Rising 6.0 Action Crime Drama Thriller assassin loss of family autism fbi bangkok national security agency (nsa) boy child in peril fbi agent autistic savant Bruce Willis Alec Baldwin Miko Hughes Harold Becker
17332,The Soloist,6.6,Drama,newspaper cello musical violin los angeles,Robert Downey Jr. Jamie Foxx Catherine Keener,Joe Wright,17332 The Soloist 6.6 Drama newspaper cello musical violin los angeles Robert Downey Jr. Jamie Foxx Catherine Keener Joe Wright
4958,The Legend of Bagger Vance,6.3,Fantasy Drama,competition world war i great depression caddy savannah,Matt Damon Bruce McGill Charlize Theron,Robert Redford,4958 The Legend of Bagger Vance 6.3 Fantasy Drama competition world war i great depression caddy savannah Matt Damon Bruce McGill Charlize Theron Robert Redford
786,Almost Famous,7.4,Drama Music,hotel room san diego drug addiction stewardess overdose groupie music journalist black sabbath rock concert swimming pool based on true story promiscuity coming of age on the road domineering mother reconciliation semi autobiographical innocence lost bus trip aspiring writer,Kate Hudson Billy Crudup Frances McDormand,Cameron Crowe,786 Almost Famous 7.4 Drama Music hotel room san diego drug addiction stewardess overdose groupie music journalist black sabbath rock concert swimming pool based on true story promiscuity coming of age on the road domineering mother reconciliation semi autobiographical innocence lost bus trip aspiring writer Kate Hudson Billy Crudup Frances McDormand Cameron Crowe
9513,Garfield: A Tail of Two Kitties,5.1,Animation Comedy Family,london england cat mistake in person luxury wretch nobility garfield,Bill Murray Jennifer Love Hewitt Billy Connolly,Tim Hill,9513 Garfield: A Tail of Two Kitties 5.1 Animation Comedy Family london england cat mistake in person luxury wretch nobility garfield Bill Murray Jennifer Love Hewitt Billy Connolly Tim Hill
11679,xXx: State of the Union,4.7,Action Adventure Crime Drama Mystery Thriller,washington d.c. helicopter usa president general coup d'etat military prison coup agent insurgent secretary of defense potus,Ice Cube Samuel L. Jackson Willem Dafoe,Lee Tamahori,11679 xXx: State of the Union 4.7 Action Adventure Crime Drama Mystery Thriller washington d.c. helicopter usa president general coup d'etat military prison coup agent insurgent secretary of defense potus Ice Cube Samuel L. Jackson Willem Dafoe Lee Tamahori
38321,Priest,5.4,Action Science Fiction Fantasy Thriller Horror,vampire crucifixion post-apocalyptic dystopia vampire hunter disobey niece dark hero,Paul Bettany Karl Urban Cam Gigandet,Scott Stewart,38321 Priest 5.4 Action Science Fiction Fantasy Thriller Horror vampire crucifixion post-apocalyptic dystopia vampire hunter disobey niece dark hero Paul Bettany Karl Urban Cam Gigandet Scott Stewart
14411,Sinbad: Legend of the Seven Seas,6.6,Family Animation Adventure,prince water monster,Brad Pitt Catherine Zeta-Jones Michelle Pfeiffer,Tim Johnson Patrick Gilmore,14411 Sinbad: Legend of the Seven Seas 6.6 Family Animation Adventure prince water monster Brad Pitt Catherine Zeta-Jones Michelle Pfeiffer Tim Johnson Patrick Gilmore
8413,Event Horizon,6.5,Horror Science Fiction Mystery,space marine nudity nightmare hallucination cryogenics space travel black hole insanity delusion crew alternate dimension evil spirit hellgate religion explosion violence burning man rescue team flashback supernatural power trapped in space distress signal derelict ship,Laurence Fishburne Sam Neill Kathleen Quinlan,Paul W.S. Anderson,8413 Event Horizon 6.5 Horror Science Fiction Mystery space marine nudity nightmare hallucination cryogenics space travel black hole insanity delusion crew alternate dimension evil spirit hellgate religion explosion violence burning man rescue team flashback supernatural power trapped in space distress signal derelict ship Laurence Fishburne Sam Neill Kathleen Quinlan Paul W.S. Anderson
