movie_id,title,rating,overview,genres,release_date,keywords,cast,director,comb
7446,Tropic Thunder,6.5,"vietnam veteran 'four leaf' tayback's memoir, tropic thunder, is being made into a film, but director damien cockburn canât control the cast of prima donnas. behind schedule and over budget, cockburn is ordered by a studio executive to get filming back on track, or risk its cancellation. on tayback's advice, cockburn drops the actors into the middle of the jungle to film the remaining scenes but, unbeknownst to the actors and production, the group have been dropped in the middle of the golden triangle, the home of heroin-producing gangs.","['Action', 'Comedy']",2008-08-09,"['film making', 'satire', 'jungle', 'movie star', 'southeast asia', 'land mine', 'shackles', 'war filmmaking', 'duringcreditsstinger', 'blackface', 'method acting']","['Ben Stiller', 'Jack Black', 'Robert Downey Jr.']",['Ben Stiller'],"7446 Tropic Thunder 6.5 Action, Comedy Ben Stiller, Jack Black, Robert Downey Jr. Ben Stiller"
65754,The Girl with the Dragon Tattoo,7.2,"this english-language adaptation of the swedish novel by stieg larsson follows a disgraced journalist, mikael blomkvist, as he investigates the disappearance of a weary patriarch's niece from 40 years ago. he is aided by the pierced, tattooed, punk computer hacker named lisbeth salander. as they work together in the investigation, blomkvist and salander uncover immense corruption beyond anything they have ever imagined.","['Thriller', 'Crime', 'Mystery', 'Drama']",2011-12-14,"['rape', 'journalist', 'based on novel', 'journalism', 'hacker', 'nazis', 'punk', 'investigation', 'remake', 'antisocial personality disorder', 'serial killer', 'disappearance', 'hacking', 'computer hacker', 'bible quote', 'scandinavian', 'abuse']","['Daniel Craig', 'Rooney Mara', 'Christopher Plummer']",['David Fincher'],"65754 The Girl with the Dragon Tattoo 7.2 Thriller, Crime, Mystery, Drama Daniel Craig, Rooney Mara, Christopher Plummer David Fincher"
1572,Die Hard: With a Vengeance,6.9,"new york detective john mcclane is back and kicking bad-guy butt in the third installment of this action-packed series, which finds him teaming with civilian zeus carver to prevent the loss of innocent lives. mcclane thought he'd seen it all, until a genius named simon engages mcclane, his new ""partner"" -- and his beloved city -- in a deadly game that demands their concentration.","['Action', 'Thriller']",1995-05-19,"['bomb', 'taxi', 'riddle', 'robbery', 'detective', 'helicopter', 'gold', 'subway', 'ship', 'fistfight', 'police', 'sequel', 'deception', 'shootout', 'new york city', 'explosion', 'violence', 'car chase', 'fbi agent', 'simon says', 'flashback', 'dump truck', 'aqueduct', 'action hero', 'federal reserve bank']","['Bruce Willis', 'Jeremy Irons', 'Samuel L. Jackson']",['John McTiernan'],"1572 Die Hard: With a Vengeance 6.9 Action, Thriller Bruce Willis, Jeremy Irons, Samuel L. Jackson John McTiernan"
10528,Sherlock Holmes,7.0,"eccentric consulting detective, sherlock holmes and doctor john watson battle to bring down a new nemesis and unravel a deadly plot that could destroy england.","['Action', 'Adventure', 'Crime', 'Mystery']",2009-12-23,"['detective', 'scotland yard', 'coffin', 'black magic', 'arrest', 'partner', 'sherlock holmes', 'murder', 'steampunk', 'pentagram', 'clue']","['Robert Downey Jr.', 'Jude Law', 'Rachel McAdams']",['Guy Ritchie'],"10528 Sherlock Holmes 7.0 Action, Adventure, Crime, Mystery Robert Downey Jr., Jude Law, Rachel McAdams Guy Ritchie"
271969,Ben-Hur,5.3,a falsely accused nobleman survives years of slavery to take vengeance on his best friend who betrayed him.,['Drama'],2016-08-17,"['betrayal', 'vengeance']","['Jack Huston', 'Toby Kebbell', 'Rodrigo Santoro']",['Timur Bekmambetov'],"271969 Ben-Hur 5.3 Drama Jack Huston, Toby Kebbell, Rodrigo Santoro Timur Bekmambetov"
10865,Atlantis: The Lost Empire,6.7,"the world's most highly qualified crew of archaeologists and explorers is led by historian milo thatch as they board the incredible 1,000-foot submarine ulysses and head deep into the mysteries of the sea.","['Animation', 'Family', 'Adventure', 'Science Fiction']",2001-06-02,"['sea', 'atlantis', 'animation', 'underwater', 'sea monster']","['Michael J. Fox', 'Corey Burton', 'Claudia Christian']","['Gary Trousdale', 'Kirk Wise']","10865 Atlantis: The Lost Empire 6.7 Animation, Family, Adventure, Science Fiction Michael J. Fox, Corey Burton, Claudia Christian Gary Trousdale, Kirk Wise"
258509,Alvin and the Chipmunks: The Road Chip,5.8,"through a series of misunderstandings, alvin, simon and theodore come to believe that dave is going to propose to his new girlfriend in new york city - and dump them. they have three days to get to him and stop the proposal.","['Adventure', 'Animation', 'Comedy', 'Family']",2015-12-17,"['chipmunk', 'cgi', 'talking animal', 'aftercreditsstinger', 'duringcreditsstinger']","['Jason Lee', 'Justin Long', 'Bella Thorne']",['Walt Becker'],"258509 Alvin and the Chipmunks: The Road Chip 5.8 Adventure, Animation, Comedy, Family Jason Lee, Justin Long, Bella Thorne Walt Becker"
2253,Valkyrie,6.7,"wounded in africa during world war ii, nazi col. claus von stauffenberg returns to his native germany and joins the resistance in a daring plan to create a shadow government and assassinate adolf hitler. when events unfold so that he becomes a central player, he finds himself tasked with both leading the coup and personally killing the fã¼hrer.","['Drama', 'Thriller', 'History', 'War']",2008-12-25,"['berlin', 'suicide', 'bomb', 'assassination', 'resistance', 'wife husband relationship', 'world war ii', 'adolf hitler', 'plan', 'friendship', 'deception', 'treason', 'colonel', 'military officer', 'plot', 'german officer', 'piano wire', 'medal', 'violence']","['Tom Cruise', 'Carice van Houten', 'Kenneth Branagh']",['Bryan Singer'],"2253 Valkyrie 6.7 Drama, Thriller, History, War Tom Cruise, Carice van Houten, Kenneth Branagh Bryan Singer"
10661,You Don't Mess with the Zohan,5.5,an israeli counterterrorism soldier with a secretly fabulous ambition to become a manhattan hairstylist. zohan's desire runs so deep that he'll do anything -- including faking his own death and going head-to-head with an arab cab driver -- to make his dreams come true.,"['Comedy', 'Action']",2008-06-05,"['new york', 'israel', 'middle east', 'hairdresser', 'ladykiller', 'mossad', 'israeli', 'palestinian', 'heart-throb', 'middle east conflict', 'hairstyle', 'hacky sack']","['Adam Sandler', 'John Turturro', 'Emmanuelle Chriqui']",['Dennis Dugan'],"10661 You Don't Mess with the Zohan 5.5 Comedy, Action Adam Sandler, John Turturro, Emmanuelle Chriqui Dennis Dugan"
257344,Pixels,5.6,video game experts are recruited by the military to fight 1980s-era video game characters who've attacked new york.,"['Action', 'Comedy', 'Science Fiction']",2015-07-16,"['video game', 'nerd', 'alien attack', '3d', 'pixels']","['Adam Sandler', 'Michelle Monaghan', 'Peter Dinklage']",['Chris Columbus'],"257344 Pixels 5.6 Action, Comedy, Science Fiction Adam Sandler, Michelle Monaghan, Peter Dinklage Chris Columbus"
644,A.I. Artificial Intelligence,6.8,"a robotic boy, the first programmed to love, david is adopted as a test case by a cybertronics employee and his wife. though he gradually becomes their child, a series of unexpected circumstances make this life impossible for david. without final acceptance by humans or machines, david embarks on a journey to discover where he truly belongs, uncovering a world in which the line between robot and machine is both vast and profoundly thin.","['Drama', 'Science Fiction', 'Adventure']",2001-06-29,"['artificial intelligence', 'prophecy', 'prostitute', 'android', 'loss of mother', 'extraterrestrial technology', 'ice age', 'adoption', 'fairy tale', 'pinocchio', 'prosecution', 'gigolo', 'hologram', 'dystopia', 'alien', 'destiny', 'capture', 'doppelganger']","['Haley Joel Osment', ""Frances O'Connor"", 'Sam Robards']",['Steven Spielberg'],"644 A.I. Artificial Intelligence 6.8 Drama, Science Fiction, Adventure Haley Joel Osment, Frances O'Connor, Sam Robards Steven Spielberg"
10756,The Haunted Mansion,5.2,"workaholic jim evers and his wife/business partner, sara get a call one night from mansion owner, edward gracey wants to sell his house. once the evers family arrive at the mansion a butler takes them to dine with gracey. gracey takes one look at sara and he thinks she's his lost lover.","['Thriller', 'Fantasy', 'Comedy', 'Family', 'Mystery']",2003-11-25,"['secret passage', 'magic', 'estate agent', 'haunted house', 'family vacation', 'ghost', 'aftercreditsstinger']","['Eddie Murphy', 'Terence Stamp', 'Nathaniel Parker']",['Rob Minkoff'],"10756 The Haunted Mansion 5.2 Thriller, Fantasy, Comedy, Family, Mystery Eddie Murphy, Terence Stamp, Nathaniel Parker Rob Minkoff"
686,Contact,7.2,"contact is a science fiction film about an encounter with alien intelligence. based on the novel by carl sagan the film starred jodie foster as the one chosen scientist who must make some difficult decisions between her beliefs, the truth, and reality.","['Drama', 'Science Fiction', 'Mystery']",1997-07-11,"['based on novel', 'nasa', 'new mexico', 'extraterrestrial technology', 'prime number', 'star', 'radio wave', 'wormhole', 'fanatic', 'spirituality', 'religion', 'scientist', 'sabotage', 'ham radio', 'alien contact', 'mechanical engineering', 'observatory', 'eccentric man', 'radio telescope']","['Jodie Foster', 'Matthew McConaughey', 'James Woods']",['Robert Zemeckis'],"686 Contact 7.2 Drama, Science Fiction, Mystery Jodie Foster, Matthew McConaughey, James Woods Robert Zemeckis"
9383,Hollow Man,5.6,"cocky researcher, sebastian caine is working on a project to make living creatures invisible and he's so confident he's found the right formula that he tests it on himself and soon begins to vanish. the only problem is â no-one can determine how to make him visible again. caine's predicament eventually drives him mad, with terrifying results.","['Action', 'Science Fiction', 'Thriller']",2000-08-04,"['killing', 'human experimentation', 'scientist', 'invisible man', 'science experiment']","['Kevin Bacon', 'Elisabeth Shue', 'Josh Brolin']",['Paul Verhoeven'],"9383 Hollow Man 5.6 Action, Science Fiction, Thriller Kevin Bacon, Elisabeth Shue, Josh Brolin Paul Verhoeven"
179,The Interpreter,6.2,"after silvia broome, an interpreter at united nations headquarters, overhears plans of an assassination, an american secret service agent is sent to investigate.","['Crime', 'Thriller']",2005-04-08,"['new york', 'dictator', 'africa', 'destruction of a civilization', 'assassination', 'resistance', 'revenge', 'murder', 'united nations', 'witness to murder', 'fbi agent', 'resistance fighter']","['Nicole Kidman', 'Sean Penn', 'Catherine Keener']",['Sydney Pollack'],"179 The Interpreter 6.2 Crime, Thriller Nicole Kidman, Sean Penn, Catherine Keener Sydney Pollack"
76285,Percy Jackson: Sea of Monsters,5.9,"in their quest to confront the ultimate evil, percy and his friends battle swarms of mythical creatures to find the mythical golden fleece and to stop an ancient evil from rising.","['Adventure', 'Family', 'Fantasy']",2013-08-07,"['poison', 'hermes', 'poseidon', 'demigod', 'golden fleece', 'olympus', '3d', 'kronos', 'overthrow olympus', 'based on young adult novel']","['Logan Lerman', 'Alexandra Daddario', 'Douglas Smith']",['Thor Freudenthal'],"76285 Percy Jackson: Sea of Monsters 5.9 Adventure, Family, Fantasy Logan Lerman, Alexandra Daddario, Douglas Smith Thor Freudenthal"
1996,Lara Croft Tomb Raider: The Cradle of Life,5.5,"lara croft ventures to an underwater temple in search of the mythological pandora's box but, after securing it, it is promptly stolen by the villainous leader of a chinese crime syndicate. lara must recover the box before the syndicate's evil mastermind uses it to construct a weapon of catastrophic capabilities.","['Action', 'Adventure', 'Fantasy', 'Thriller']",2003-07-21,"['riddle', 'treasure', 'medallion', 'kenia', 'alexander the great', ""pandora's box"", 'chinese mafia', 'treasure hunt', 'hong kong', 'archaeologist', 'based on video game', 'archeology\xa0']","['Angelina Jolie', 'Gerard Butler', 'Noah Taylor']",['Jan de Bont'],"1996 Lara Croft Tomb Raider: The Cradle of Life 5.5 Action, Adventure, Fantasy, Thriller Angelina Jolie, Gerard Butler, Noah Taylor Jan de Bont"
291805,Now You See Me 2,6.7,"one year after outwitting the fbi and winning the publicâs adulation with their mind-bending spectacles, the four horsemen resurface only to find themselves face to face with a new enemy who enlists them to pull off their most dangerous heist yet.","['Action', 'Adventure', 'Comedy', 'Crime', 'Mystery', 'Thriller']",2016-06-02,"['london england', 'china', 'magic', 'secret society', 'vigilante', 'sequel', 'revenge', 'heist', 'on the run', 'macau china', 'magician']","['Jesse Eisenberg', 'Woody Harrelson', 'Mark Ruffalo']",['Jon M. Chu'],"291805 Now You See Me 2 6.7 Action, Adventure, Comedy, Crime, Mystery, Thriller Jesse Eisenberg, Woody Harrelson, Mark Ruffalo Jon M. Chu"
10003,The Saint,5.9,"ivan tretiak, russian mafia boss who wants to create an oil crisis in moscow and seize power as a result sends simon templar, great international criminal, to england to get a secret formula for cold fusion from u.s. scientist emma russell. templar falls in love with emma and they try to outwit tretiak and his guerrillas, hiding from them in moscow","['Thriller', 'Action', 'Romance', 'Science Fiction', 'Adventure']",1997-04-03,"['berlin', 'russia', 'gas', 'master thief', 'the saint']","['Val Kilmer', 'Elisabeth Shue', 'Rade Serbedzija']",['Phillip Noyce'],"10003 The Saint 5.9 Thriller, Action, Romance, Science Fiction, Adventure Val Kilmer, Elisabeth Shue, Rade Serbedzija Phillip Noyce"
